last_name,first_name,player_id,year,b_ab,batting_avg,slg_percent,on_base_percent,xba,xslg,xwoba,xobp,xiso,xwobacon,xbacon,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,hard_hit_percent
Pollock,AJ,572041,2019,308,0.266,0.468,0.327,0.254,0.448,0.329,0.319,0.195,0.386,0.333,90.6,13.7,8,39.9
Rickard,Joey,572073,2019,168,0.226,0.357,0.312,0.213,0.32,0.275,0.3,0.107,0.32,0.303,84.7,17.6,3.4,21.2
Seager,Kyle,572122,2019,393,0.239,0.468,0.321,0.258,0.487,0.35,0.339,0.229,0.394,0.33,89.5,18.4,8.4,39.7
VoitIII,Luke,572228,2019,429,0.263,0.464,0.378,0.246,0.495,0.365,0.364,0.249,0.457,0.368,89.7,12.7,13.2,41.5
Walker,Christian,572233,2019,529,0.259,0.476,0.348,0.262,0.516,0.364,0.351,0.254,0.456,0.37,91.1,14.8,13.1,48.8
Zunino,Mike,572287,2019,266,0.165,0.312,0.232,0.194,0.381,0.274,0.258,0.187,0.376,0.307,88.4,19.2,11.3,36.9
Goins,Ryan,572365,2019,144,0.25,0.347,0.331,0.199,0.289,0.26,0.289,0.09,0.301,0.288,87.4,7.8,1,32.7
Carpenter,Matt,572761,2019,416,0.226,0.392,0.333,0.219,0.406,0.323,0.332,0.187,0.378,0.318,88,19,7.2,31.1
Dickerson,Corey,572816,2019,260,0.304,0.565,0.341,0.262,0.473,0.322,0.303,0.211,0.389,0.331,87.1,16.2,8.2,34.8
Dozier,Brian,572821,2019,416,0.238,0.43,0.34,0.235,0.426,0.33,0.339,0.191,0.368,0.315,88.5,19,6.7,35.4
Garneau,Dustin,572863,2019,86,0.244,0.407,0.347,0.202,0.337,0.292,0.313,0.136,0.303,0.271,84.5,20.7,4.7,25
Yastrzemski,Mike,573262,2019,371,0.272,0.518,0.333,0.252,0.504,0.342,0.316,0.252,0.434,0.351,89.6,19.5,11.2,42.9
Contreras,Willson,575929,2019,360,0.272,0.533,0.355,0.247,0.482,0.347,0.334,0.235,0.424,0.345,88.5,7.5,11.5,41.5
Gyorko,Jedd,576397,2019,92,0.174,0.25,0.248,0.211,0.351,0.279,0.282,0.14,0.323,0.286,85.8,16.3,4.4,32.4
Iglesias,Jose,578428,2019,504,0.288,0.407,0.317,0.264,0.36,0.284,0.298,0.096,0.312,0.309,84.1,7.1,2.3,24.2
Hechavarria,Adeiny,588751,2019,203,0.241,0.443,0.299,0.224,0.385,0.292,0.286,0.161,0.338,0.296,87.6,11.8,5.8,30.1
Osuna,Jose,591741,2019,261,0.264,0.456,0.309,0.268,0.446,0.329,0.317,0.178,0.37,0.328,89.2,9.8,5.1,37.4
Austin,Tyler,592122,2019,154,0.188,0.409,0.296,0.198,0.455,0.32,0.306,0.257,0.473,0.352,91.7,14.9,15.9,48.8
Bryant,Kris,592178,2019,543,0.282,0.521,0.382,0.247,0.463,0.349,0.353,0.215,0.401,0.337,87.6,19.2,9.3,34.1
Canha,Mark,592192,2019,410,0.273,0.517,0.396,0.245,0.465,0.362,0.374,0.22,0.397,0.331,89.1,15.2,9.5,41.1
Casali,Curt,592200,2019,207,0.251,0.411,0.331,0.235,0.392,0.309,0.322,0.157,0.369,0.331,87.2,18.5,6,31
Castellanos,Nick,592206,2019,615,0.289,0.525,0.337,0.279,0.541,0.364,0.329,0.262,0.443,0.364,89,14,10.9,41.7
DeShields,Delino,592261,2019,357,0.249,0.347,0.319,0.215,0.314,0.273,0.296,0.099,0.314,0.3,86.9,13.5,2.2,24.3
Drury,Brandon,592273,2019,418,0.218,0.38,0.262,0.246,0.423,0.306,0.291,0.177,0.386,0.338,86.9,13.8,9.1,36.7
Gamel,Ben,592325,2019,311,0.248,0.373,0.337,0.228,0.342,0.297,0.324,0.114,0.368,0.346,88.2,9.9,3.8,38
Goodrum,Niko,592348,2019,423,0.248,0.421,0.322,0.236,0.386,0.303,0.312,0.15,0.387,0.35,89.3,13,6.3,41.8
Healy,Ryon,592387,2019,169,0.237,0.456,0.289,0.24,0.432,0.317,0.302,0.192,0.376,0.321,89.6,17,9,39.2
Holaday,Bryan,592407,2019,115,0.278,0.435,0.341,0.236,0.336,0.277,0.306,0.1,0.295,0.286,88.2,11.4,1,34.4
Jones,JaCoby,592444,2019,298,0.235,0.43,0.309,0.246,0.449,0.327,0.321,0.203,0.423,0.36,91.6,14,10.7,47.5
Judge,Aaron,592450,2019,378,0.272,0.54,0.38,0.274,0.574,0.398,0.386,0.299,0.56,0.442,96,11.2,19.7,58.4
Machado,Manny,592518,2019,587,0.256,0.462,0.334,0.261,0.463,0.343,0.34,0.202,0.387,0.333,91.2,13,8,43.7
Moran,Colin,592567,2019,466,0.277,0.429,0.322,0.26,0.437,0.314,0.308,0.177,0.388,0.346,88.2,12.5,7.4,34.8
Pederson,Joc,592626,2019,450,0.249,0.538,0.339,0.249,0.479,0.347,0.339,0.23,0.399,0.33,91.2,15.6,10.3,43.5
Realmuto,J.T.,592663,2019,538,0.275,0.493,0.327,0.273,0.469,0.341,0.332,0.196,0.404,0.356,90.3,14.4,8.7,41.1
Renfroe,Hunter,592669,2019,440,0.216,0.489,0.289,0.22,0.455,0.314,0.294,0.235,0.419,0.332,89.9,19.1,12,39.4
Rosario,Eddie,592696,2019,562,0.276,0.5,0.3,0.26,0.494,0.327,0.289,0.234,0.371,0.308,89.2,16.8,8.5,36
Simmons,Andrelton,592743,2019,398,0.264,0.364,0.309,0.243,0.327,0.273,0.29,0.084,0.271,0.268,87.8,9.5,1.7,33.6
Wilkerson,Stevie,592859,2019,329,0.225,0.383,0.285,0.198,0.311,0.253,0.262,0.114,0.319,0.293,86.3,11.1,3.6,30.4
Yelich,Christian,592885,2019,489,0.329,0.671,0.429,0.314,0.629,0.429,0.419,0.315,0.514,0.414,93.3,11.3,15.8,49.1
Merrifield,Whit,593160,2019,681,0.302,0.463,0.348,0.28,0.431,0.324,0.328,0.151,0.367,0.343,87,15.6,4.3,29
Bogaerts,Xander,593428,2019,614,0.309,0.555,0.384,0.272,0.474,0.355,0.354,0.202,0.391,0.339,90.7,13.4,8.4,44.1
Hernandez,Marco,593523,2019,148,0.25,0.338,0.277,0.215,0.278,0.232,0.247,0.063,0.301,0.306,87,6.4,1.9,23.3
Alberto,Hanser,593643,2019,524,0.305,0.422,0.327,0.279,0.392,0.3,0.305,0.113,0.316,0.308,84.4,11.9,2.9,18.5
Polanco,Jorge,593871,2019,631,0.295,0.485,0.355,0.271,0.464,0.341,0.338,0.193,0.376,0.332,88,19.1,6.7,33.1
Sano,Miguel,593934,2019,380,0.247,0.576,0.346,0.235,0.55,0.368,0.335,0.316,0.547,0.402,94.4,15.9,21.2,57.2
Herrera,Rosell,594011,2019,105,0.2,0.314,0.286,0.209,0.294,0.264,0.297,0.085,0.29,0.282,87.9,11.8,2.5,27.8
Difo,Wilmer,594694,2019,131,0.252,0.313,0.313,0.246,0.319,0.272,0.31,0.073,0.313,0.318,83.9,10.1,0,19.4
Calhoun,Kole,594777,2019,552,0.232,0.467,0.324,0.241,0.471,0.339,0.335,0.229,0.417,0.342,89.5,14.9,11.2,42.6
Duvall,Adam,594807,2019,120,0.267,0.567,0.315,0.201,0.542,0.327,0.256,0.34,0.442,0.297,91.1,25.6,15.9,32.9
Eaton,Adam,594809,2019,566,0.279,0.428,0.36,0.256,0.406,0.328,0.346,0.149,0.342,0.315,88.9,15.3,3.8,34.3
Garcia,Greg,594824,2019,311,0.248,0.354,0.363,0.217,0.301,0.294,0.34,0.083,0.302,0.295,85.8,4.3,2.6,27
Kiermaier,Kevin,595281,2019,447,0.228,0.398,0.277,0.243,0.395,0.296,0.292,0.152,0.351,0.317,89.2,6.9,5.5,37.7
Knapp,Andrew,595284,2019,136,0.213,0.324,0.313,0.214,0.366,0.299,0.321,0.152,0.392,0.346,89.2,16.1,9.1,42
Riddle,JT,595375,2019,132,0.189,0.371,0.23,0.198,0.378,0.259,0.238,0.18,0.35,0.29,88.9,9.9,8.9,30
Alfaro,Jorge,595751,2019,431,0.262,0.425,0.312,0.251,0.46,0.324,0.302,0.209,0.461,0.389,90.8,4.7,11.5,44.8
Profar,Jurickson,595777,2019,459,0.218,0.41,0.301,0.25,0.431,0.328,0.332,0.18,0.341,0.299,86.7,14,6.5,31.3
Baez,Javier,595879,2019,531,0.281,0.531,0.316,0.264,0.506,0.336,0.301,0.241,0.453,0.374,91.1,7.7,12.7,43.6
Cave,Jake,595909,2019,198,0.258,0.455,0.351,0.26,0.484,0.359,0.355,0.224,0.481,0.405,90.5,7.4,12.5,43.8
Gallagher,Cam,595956,2019,126,0.238,0.365,0.31,0.205,0.284,0.257,0.283,0.079,0.268,0.262,86.3,12.8,2,24
Hedges,Austin,595978,2019,312,0.176,0.311,0.251,0.195,0.347,0.265,0.269,0.152,0.346,0.299,86.7,21.6,8.3,32.5
Lindor,Francisco,596019,2019,598,0.284,0.518,0.335,0.273,0.464,0.333,0.328,0.19,0.37,0.326,91,12.3,7.5,41
Odor,Rougned,596059,2019,522,0.205,0.439,0.282,0.221,0.464,0.321,0.299,0.243,0.429,0.338,91.1,17.9,13.6,45.6
Slater,Austin,596103,2019,168,0.238,0.417,0.333,0.233,0.44,0.33,0.329,0.207,0.433,0.36,88.7,3.5,10.1,49.1
SmithJr.,Dwight,596105,2019,357,0.241,0.412,0.296,0.236,0.369,0.29,0.294,0.132,0.331,0.304,89.1,7.3,3.9,39.3
Story,Trevor,596115,2019,588,0.294,0.554,0.363,0.26,0.464,0.341,0.334,0.204,0.428,0.369,91,17.5,8.6,46
Vogelbach,Daniel,596129,2019,462,0.208,0.439,0.341,0.224,0.44,0.345,0.356,0.215,0.407,0.332,88.8,17.1,10.5,38
Sanchez,Gary,596142,2019,396,0.232,0.525,0.316,0.251,0.569,0.375,0.336,0.318,0.496,0.371,91.1,19.2,19.1,42.3
Cuthbert,Cheslor,596144,2019,309,0.246,0.379,0.294,0.249,0.382,0.293,0.297,0.134,0.342,0.318,88.9,14.9,4.5,38.1
Kepler,Max,596146,2019,524,0.252,0.519,0.336,0.259,0.458,0.343,0.343,0.199,0.367,0.318,89.7,18.2,8.9,42.1
Quinn,Roman,596451,2019,108,0.213,0.37,0.295,0.202,0.343,0.284,0.294,0.141,0.349,0.306,88.9,11.7,5.3,36
Franco,Maikel,596748,2019,389,0.234,0.409,0.297,0.245,0.42,0.298,0.309,0.175,0.332,0.291,89.1,14.8,6.9,38.4
Choi,JiMan,596847,2019,410,0.261,0.459,0.363,0.26,0.492,0.365,0.365,0.232,0.42,0.349,91.2,12.8,11.3,42.7
BradleyJr.,Jackie,598265,2019,494,0.225,0.421,0.316,0.225,0.413,0.316,0.319,0.188,0.389,0.329,90.1,9.3,9.6,44.2
LaStella,Tommy,600303,2019,292,0.295,0.486,0.34,0.297,0.484,0.355,0.348,0.187,0.363,0.329,88.2,13.2,5.3,31.2
Severino,Pedro,600474,2019,305,0.249,0.42,0.32,0.265,0.443,0.336,0.337,0.177,0.391,0.348,87.6,13.2,8.5,33.6
Nunez,Renato,600524,2019,541,0.244,0.46,0.311,0.252,0.471,0.335,0.319,0.218,0.406,0.341,89.9,19.9,10.7,40.9
Arteaga,Humberto,600858,2019,122,0.197,0.23,0.252,0.222,0.288,0.255,0.281,0.066,0.285,0.289,84.5,9.3,0,21.6
Candelario,Jeimer,600869,2019,335,0.203,0.337,0.306,0.231,0.369,0.308,0.33,0.138,0.357,0.327,88.2,15.8,5.9,33.8
Daza,Yonathan,602074,2019,97,0.206,0.237,0.257,0.202,0.259,0.23,0.255,0.056,0.251,0.257,84.5,4.8,1.3,20.8
Rondon,Jose,602922,2019,143,0.196,0.28,0.261,0.209,0.303,0.256,0.275,0.094,0.295,0.285,87.3,8.1,2.8,32.1
Ahmed,Nick,605113,2019,556,0.254,0.437,0.315,0.256,0.422,0.321,0.322,0.166,0.357,0.318,87.8,7.6,6.6,34
Anderson,Brian,605119,2019,459,0.261,0.468,0.342,0.253,0.453,0.339,0.337,0.2,0.392,0.337,89.9,11.1,8.9,46
Barnes,Austin,605131,2019,212,0.203,0.34,0.293,0.191,0.297,0.256,0.284,0.106,0.277,0.257,87.2,16.4,4.4,29.1
Bell,Josh,605137,2019,527,0.277,0.569,0.367,0.285,0.561,0.386,0.376,0.277,0.448,0.364,92.4,13.1,12.7,47.2
Betts,Mookie,605141,2019,597,0.295,0.524,0.391,0.311,0.577,0.411,0.408,0.267,0.442,0.372,91,19.3,10.3,47.5
Caratini,Victor,605170,2019,244,0.266,0.447,0.348,0.258,0.439,0.344,0.346,0.181,0.393,0.344,89.7,6.9,9,35.9
Davis,J.D.,605204,2019,410,0.307,0.527,0.369,0.312,0.546,0.386,0.374,0.234,0.468,0.408,91.5,10.2,11.1,47.9
Fisher,Derek,605233,2019,146,0.185,0.37,0.287,0.214,0.384,0.305,0.314,0.17,0.413,0.354,92.3,9.2,12.4,44.3
Martini,Nick,605361,2019,93,0.226,0.323,0.33,0.232,0.295,0.29,0.338,0.063,0.313,0.32,87.6,5.7,1.5,32.8
Panik,Joe,605412,2019,438,0.244,0.336,0.314,0.253,0.374,0.306,0.325,0.121,0.299,0.284,86.8,12.8,2,25.8
Smith,Mallex,605480,2019,510,0.227,0.335,0.299,0.202,0.285,0.256,0.279,0.083,0.292,0.281,85.2,7.3,2.2,20.1
Spangenberg,Cory,605486,2019,95,0.232,0.358,0.275,0.201,0.309,0.241,0.252,0.108,0.365,0.339,85.1,0.7,5,25.5
Starling,Bubba,605490,2019,186,0.215,0.317,0.254,0.21,0.303,0.243,0.251,0.092,0.315,0.303,81.8,12.1,2.3,17.6
Tilson,Charlie,605508,2019,144,0.229,0.285,0.293,0.24,0.32,0.277,0.303,0.08,0.328,0.326,86.9,4.9,2.8,31.1
Castro,Harold,605612,2019,354,0.291,0.384,0.304,0.258,0.37,0.279,0.276,0.112,0.354,0.341,87.2,8.5,3.6,28.4
Arcia,Orlando,606115,2019,494,0.223,0.35,0.282,0.222,0.351,0.277,0.287,0.129,0.313,0.287,87.9,6.6,4.3,31.3
Tapia,Raimel,606132,2019,426,0.275,0.415,0.309,0.251,0.371,0.285,0.286,0.12,0.347,0.328,87.6,7.5,3.7,31.6
Aquino,Aristides,606157,2019,205,0.259,0.576,0.316,0.245,0.498,0.334,0.306,0.253,0.436,0.348,87.8,18.6,12.9,39
Hernandez,Teoscar,606192,2019,417,0.23,0.472,0.306,0.215,0.447,0.312,0.292,0.232,0.428,0.339,91.2,15.3,11.7,42.3
Peraza,Jose,606299,2019,376,0.239,0.346,0.285,0.266,0.363,0.298,0.314,0.097,0.322,0.318,85,17.3,0.3,25.6
Marte,Ketel,606466,2019,569,0.329,0.592,0.389,0.3,0.525,0.375,0.364,0.224,0.406,0.353,90,11.5,9.3,40
Greiner,Grayson,606988,2019,208,0.202,0.308,0.25,0.2,0.329,0.253,0.251,0.129,0.338,0.302,86.7,12.7,5.7,32.6
Nimmo,Brandon,607043,2019,199,0.221,0.407,0.374,0.219,0.353,0.334,0.382,0.134,0.38,0.348,89.3,12.2,6.8,35.6
Peterson,Jace,607054,2019,100,0.22,0.33,0.269,0.253,0.386,0.297,0.299,0.133,0.354,0.329,88.4,9.5,3.9,26
Turner,Trea,607208,2019,521,0.298,0.497,0.353,0.279,0.455,0.339,0.337,0.176,0.394,0.356,90.4,9.9,6.8,42
Smith,Kevan,607345,2019,191,0.251,0.393,0.318,0.289,0.452,0.348,0.352,0.163,0.389,0.357,89.5,5.7,6.5,41.8
Beaty,Matt,607461,2019,249,0.265,0.458,0.317,0.272,0.422,0.319,0.324,0.15,0.338,0.314,89.4,10.3,5.1,40.5
Pillar,Kevin,607680,2019,611,0.259,0.432,0.287,0.262,0.411,0.3,0.293,0.149,0.333,0.306,86.4,14.1,4.9,30.8
Stallings,Jacob,607732,2019,191,0.262,0.382,0.324,0.26,0.427,0.316,0.325,0.167,0.369,0.331,89.2,11.4,5.9,37.8
Travis,Sam,607752,2019,144,0.215,0.382,0.274,0.221,0.383,0.286,0.283,0.162,0.346,0.299,89.1,8,7.3,39.8
Williamson,Mac,607776,2019,128,0.156,0.258,0.25,0.199,0.3,0.266,0.289,0.101,0.325,0.305,85.4,8.8,3.6,33.7
Ramirez,Jose,608070,2019,482,0.255,0.479,0.327,0.267,0.461,0.342,0.341,0.193,0.36,0.316,89.2,19.8,6.3,35.7
Bregman,Alex,608324,2019,554,0.296,0.592,0.423,0.263,0.453,0.373,0.402,0.19,0.353,0.31,89.3,19.6,4.8,38
Gallo,Joey,608336,2019,241,0.253,0.598,0.387,0.225,0.604,0.397,0.368,0.379,0.639,0.429,94.8,22.4,26.4,53.1
Kelly,Carson,608348,2019,314,0.245,0.478,0.348,0.249,0.46,0.34,0.352,0.212,0.394,0.332,88.9,14.3,8.5,40.4
Russell,Addison,608365,2019,215,0.237,0.391,0.307,0.225,0.357,0.288,0.3,0.131,0.34,0.308,86.9,9.1,6.9,28.1
Seager,Corey,608369,2019,489,0.272,0.483,0.335,0.257,0.459,0.331,0.322,0.202,0.373,0.32,88.8,14.3,7.3,38.2
Williams,Nick,608384,2019,106,0.151,0.245,0.196,0.219,0.367,0.27,0.26,0.148,0.414,0.368,86.7,10.9,6.3,30.2
Winker,Jesse,608385,2019,338,0.269,0.473,0.357,0.274,0.435,0.346,0.363,0.161,0.366,0.335,89.2,7.2,4.3,41.1
Lugo,Dawel,608475,2019,273,0.245,0.381,0.271,0.255,0.385,0.286,0.283,0.13,0.345,0.324,86.8,7.9,4.6,36
Mazara,Nomar,608577,2019,429,0.268,0.469,0.318,0.266,0.483,0.338,0.319,0.217,0.416,0.354,89.1,10.7,10.7,39.3
Murphy,Tom,608596,2019,260,0.273,0.535,0.324,0.217,0.433,0.299,0.273,0.216,0.404,0.326,90.6,18.9,10.9,44.8
Guzman,Ronald,608597,2019,256,0.219,0.414,0.308,0.237,0.426,0.327,0.329,0.189,0.421,0.359,85.6,14.8,8.7,36.5
Plawecki,Kevin,608700,2019,158,0.222,0.342,0.287,0.221,0.358,0.284,0.289,0.137,0.305,0.276,85.6,15.3,4.7,32
Mondesi,Adalberto,609275,2019,415,0.263,0.424,0.289,0.234,0.383,0.284,0.27,0.149,0.388,0.346,88.8,10.2,8.6,34.3
Reyes,Franmil,614177,2019,494,0.249,0.512,0.31,0.259,0.535,0.359,0.323,0.276,0.477,0.377,93.3,9.5,14.8,51
Robertson,Daniel,621002,2019,207,0.213,0.295,0.312,0.213,0.295,0.279,0.313,0.081,0.306,0.299,87.7,5.8,1.4,33.8
Lopes,Tim,621005,2019,111,0.27,0.36,0.359,0.216,0.32,0.283,0.313,0.104,0.304,0.289,85,8.7,3.6,24.1
MartinJr.,Richie,621006,2019,283,0.208,0.322,0.256,0.211,0.301,0.25,0.263,0.091,0.31,0.298,83.2,9.4,2.4,25.2
Swanson,Dansby,621020,2019,483,0.251,0.422,0.325,0.271,0.477,0.35,0.346,0.207,0.419,0.363,89.9,14.5,10.1,41.6
Newman,Kevin,621028,2019,493,0.308,0.446,0.352,0.273,0.374,0.303,0.322,0.101,0.317,0.313,85.3,8.5,2.1,24.8
Taylor,Chris,621035,2019,366,0.262,0.462,0.331,0.233,0.383,0.299,0.309,0.149,0.376,0.338,86,13.8,5.4,32.3
Correa,Carlos,621043,2019,280,0.279,0.568,0.358,0.282,0.552,0.392,0.371,0.27,0.484,0.394,89,12.5,12.9,42
Dahl,David,621311,2019,374,0.302,0.524,0.351,0.267,0.485,0.342,0.323,0.218,0.439,0.375,88.7,11.2,10.3,39.5
Buxton,Byron,621439,2019,271,0.262,0.513,0.312,0.244,0.419,0.305,0.298,0.174,0.369,0.326,90,20.3,7.8,38.7
Brinson,Lewis,621446,2019,226,0.173,0.221,0.234,0.199,0.295,0.246,0.26,0.095,0.311,0.294,87,10,3.9,32.9
Duggar,Steven,621453,2019,261,0.234,0.341,0.278,0.223,0.343,0.269,0.271,0.12,0.344,0.318,85.7,9,4.3,32.8
Stewart,DJ,621466,2019,126,0.238,0.381,0.317,0.233,0.394,0.306,0.314,0.161,0.331,0.292,87.9,12.9,6.9,34.7
Nido,Tomas,621512,2019,136,0.191,0.316,0.229,0.201,0.333,0.243,0.241,0.132,0.314,0.279,87.4,7.6,5,30.9
Stewart,Christin,621514,2019,369,0.233,0.388,0.305,0.247,0.437,0.321,0.32,0.19,0.391,0.339,86.9,19.1,7.4,34.1
Wendle,Joey,621563,2019,238,0.231,0.34,0.293,0.257,0.342,0.294,0.318,0.086,0.319,0.317,87.4,11.6,1.5,32.5
Olson,Matt,621566,2019,483,0.267,0.545,0.351,0.278,0.578,0.388,0.362,0.3,0.495,0.392,92.7,19.4,14.5,50.4
Dean,Austin,621573,2019,178,0.225,0.404,0.259,0.252,0.417,0.297,0.287,0.165,0.379,0.341,88.7,9.4,6,39.1
Duffy,Matt,622110,2019,147,0.252,0.327,0.343,0.253,0.331,0.311,0.347,0.079,0.319,0.317,87,5.5,1.7,33.6
Munoz,Yairo,622168,2019,172,0.267,0.355,0.298,0.215,0.307,0.245,0.25,0.091,0.285,0.274,84.7,6.2,1.5,25
Margot,Manuel,622534,2019,398,0.234,0.387,0.302,0.221,0.329,0.276,0.293,0.108,0.302,0.285,87.7,14.2,3.5,34.8
Reyes,Pablo,622569,2019,143,0.203,0.322,0.274,0.186,0.275,0.241,0.259,0.09,0.263,0.249,88.2,12.2,3.7,29.2
Camargo,Johan,622666,2019,232,0.233,0.384,0.278,0.249,0.363,0.284,0.295,0.114,0.32,0.306,86.9,11.1,3.7,31.6
Reyes,Victor,622682,2019,276,0.304,0.431,0.336,0.268,0.366,0.29,0.303,0.098,0.352,0.349,87.6,9.2,1.9,31.6
Bote,David,623520,2019,303,0.257,0.422,0.362,0.243,0.378,0.319,0.35,0.136,0.376,0.348,89.7,7.7,5.7,36.3
Ramirez,Harold,623912,2019,421,0.276,0.416,0.312,0.268,0.408,0.307,0.306,0.139,0.365,0.342,88.9,3.8,6.3,34.7
Santander,Anthony,623993,2019,380,0.261,0.476,0.296,0.26,0.46,0.319,0.296,0.2,0.384,0.333,89.9,15.3,7.7,36.6
Alonso,Pete,624413,2019,597,0.26,0.583,0.358,0.257,0.551,0.38,0.358,0.294,0.482,0.372,90.7,14.8,15.8,42.7
Biggio,Cavan,624415,2019,354,0.234,0.429,0.363,0.239,0.424,0.346,0.368,0.185,0.421,0.364,88.9,20.1,9,39.9
Conforto,Michael,624424,2019,549,0.257,0.494,0.363,0.262,0.507,0.371,0.37,0.245,0.437,0.36,89.2,15.9,11.9,39.2
Frazier,Adam,624428,2019,554,0.278,0.417,0.334,0.275,0.403,0.318,0.334,0.128,0.333,0.318,87.1,13.1,1.9,28.3
Trevino,Jose,624431,2019,120,0.258,0.383,0.27,0.239,0.346,0.258,0.256,0.107,0.318,0.305,86.8,8.3,2.1,35.4
McGuire,Reese,624512,2019,97,0.299,0.526,0.343,0.247,0.379,0.293,0.298,0.132,0.325,0.304,86.7,13.1,3.8,24.1
Puig,Yasiel,624577,2019,555,0.267,0.458,0.327,0.256,0.451,0.328,0.319,0.195,0.388,0.336,90,13.8,9.2,39.1
Soler,Jorge,624585,2019,589,0.265,0.569,0.352,0.276,0.596,0.396,0.364,0.32,0.509,0.394,92.6,15.5,16.9,50.1
Heredia,Guillermo,628338,2019,204,0.225,0.363,0.303,0.24,0.345,0.298,0.32,0.105,0.355,0.34,86.6,12.9,2.7,34.7
Kang,JungHo,628356,2019,172,0.169,0.395,0.222,0.216,0.429,0.294,0.267,0.213,0.407,0.33,92.2,13.7,11.5,46
Ervin,Phillip,640447,2019,236,0.271,0.466,0.331,0.237,0.374,0.301,0.306,0.137,0.363,0.33,85,14.4,4.6,31.1
Frazier,Clint,640449,2019,225,0.267,0.489,0.317,0.245,0.46,0.319,0.299,0.215,0.42,0.352,88.5,15.4,10.8,36.1
Meadows,Austin,640457,2019,530,0.291,0.558,0.364,0.282,0.545,0.375,0.356,0.264,0.454,0.374,90.4,16.7,12.5,42.9
Mercado,Oscar,640458,2019,438,0.269,0.443,0.313,0.259,0.401,0.308,0.311,0.142,0.345,0.321,88,14.9,4.1,34.2
Pinder,Chad,640461,2019,341,0.24,0.416,0.289,0.253,0.443,0.319,0.304,0.19,0.395,0.342,90.9,8.6,8.2,44.4
Anderson,Tim,641313,2019,498,0.335,0.508,0.357,0.287,0.456,0.325,0.311,0.169,0.399,0.367,88.3,8.7,5.1,37.6
Bauers,Jake,641343,2019,372,0.226,0.371,0.312,0.222,0.352,0.293,0.309,0.131,0.35,0.319,88.1,15,5,33.1
Bellinger,Cody,641355,2019,558,0.305,0.629,0.405,0.319,0.635,0.43,0.421,0.316,0.488,0.396,91.1,17.9,12.7,45.9
Calhoun,Willie,641432,2019,309,0.269,0.524,0.323,0.256,0.439,0.323,0.314,0.183,0.352,0.309,89.7,17.6,6.2,40.7
Collins,Zack,641470,2019,86,0.186,0.349,0.304,0.197,0.436,0.32,0.316,0.239,0.474,0.36,90.7,15.3,14.9,53.2
Cordell,Ryan,641477,2019,217,0.221,0.355,0.283,0.208,0.357,0.276,0.28,0.149,0.343,0.303,88.8,19.2,6.4,32.1
Crawford,J.P.,641487,2019,345,0.226,0.371,0.311,0.233,0.334,0.292,0.321,0.101,0.316,0.306,85,12.4,3.4,24.8
Demeritte,Travis,641513,2019,169,0.225,0.343,0.285,0.224,0.355,0.28,0.286,0.131,0.387,0.355,91.2,16.1,3.7,46.3
Dixon,Brandon,641525,2019,391,0.248,0.435,0.29,0.234,0.441,0.306,0.281,0.207,0.431,0.36,89.5,16.9,11.2,40.8
Dozier,Hunter,641531,2019,523,0.279,0.522,0.348,0.26,0.468,0.338,0.331,0.208,0.418,0.358,91.1,16.7,10,42.9
Engel,Adam,641553,2019,227,0.242,0.383,0.302,0.225,0.348,0.28,0.289,0.123,0.372,0.345,86.4,11.1,5.3,30
Garver,Mitch,641598,2019,311,0.273,0.63,0.365,0.255,0.573,0.382,0.349,0.318,0.466,0.351,91.1,15.3,15.5,50
Hampson,Garrett,641658,2019,299,0.247,0.385,0.3,0.219,0.329,0.265,0.278,0.11,0.331,0.312,85.8,13.1,3.7,26.2
Locastro,Tim,641796,2019,212,0.25,0.34,0.356,0.225,0.294,0.295,0.337,0.069,0.283,0.284,84.4,13.6,1.2,19.4
ManciniIII,Trey,641820,2019,602,0.291,0.535,0.364,0.277,0.503,0.362,0.353,0.226,0.424,0.362,90.3,7.8,10.3,42.7
McKinney,Billy,641856,2019,251,0.215,0.422,0.272,0.22,0.366,0.281,0.279,0.146,0.347,0.309,86.7,15.2,6.6,31.9
McMahon,Ryan,641857,2019,480,0.25,0.45,0.328,0.243,0.43,0.325,0.324,0.186,0.424,0.366,91.9,8.8,9,48
O'Neill,Tyler,641933,2019,141,0.262,0.411,0.311,0.215,0.377,0.276,0.268,0.161,0.398,0.348,89,19.9,6.8,37.2
Sisco,Chance,642082,2019,167,0.21,0.395,0.333,0.22,0.418,0.333,0.343,0.199,0.418,0.348,89.5,16.4,10.4,39.6
Smith,Dominic,642086,2019,177,0.282,0.525,0.355,0.239,0.433,0.322,0.317,0.194,0.374,0.319,88.3,15.1,7.5,34.8
Tellez,Rowdy,642133,2019,370,0.227,0.449,0.293,0.25,0.477,0.335,0.316,0.228,0.44,0.363,90.7,14,13.2,41.6
Thaiss,Matt,642136,2019,147,0.211,0.422,0.293,0.209,0.358,0.283,0.291,0.149,0.366,0.324,89.1,15.9,6.3,43.2
VanMeter,Josh,642165,2019,228,0.237,0.408,0.327,0.244,0.417,0.325,0.335,0.173,0.366,0.324,90.1,15.6,4,38.1
Wade,Tyler,642180,2019,94,0.245,0.362,0.324,0.194,0.312,0.269,0.288,0.118,0.308,0.28,86.9,12.8,5.9,27.9
